date,y_zeta_0.001,y_zeta_0.005,y_zeta_0.009,y_zeta_0.012,y_zeta_0.016,y_zeta_0.02
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,4.203232266767165,0.5503473071757222,1.1735982790604944,0.873547311741817,1.883928668362296,0.3232627368921985
2020-03-08,4.516978902049839,0.07850106419302716,0.9688445833050708,0.873547311741817,2.284807722360815,0.3232627368921985
2020-03-09,4.839356288229283,0.07850106419302716,1.1850766831378459,0.9327467092328171,1.9949989347215287,0.36139971437050983
2020-03-10,6.184830474987104,1.192979052943725,0.878704760737908,0.9327467092328171,1.7610967001537339,0.3887086082911867
2020-03-11,7.282272326199148,1.8041843061084393,0.878704760737908,1.1747913539628443,1.7610967001537339,0.6321762475091063
2020-03-12,5.189227822066542,2.1460312939042296,0.21623209983277514,1.237849551368242,1.279062223978424,1.1382737136938126
2020-03-13,4.038395616373324,2.5617686601273317,0.21623209983277514,1.1705033347087155,1.2269317920716856,1.0898554700492542
2020-03-14,4.227208005250313,3.4899257242344177,0.49075250856549946,1.1705033347087155,0.760256513821337,1.0606831600801216
2020-03-15,5.419186747717123,3.4899257242344177,0.49075250856549946,1.1705033347087155,0.35937745982281816,1.355994721648599
2020-03-16,5.613187356154321,3.4899257242344177,0.7399846534429069,2.044367951168293,0.48393431717810326,1.2136623762915122
2020-03-17,4.2677131693965,2.8180763858080518,0.7757608155207397,2.181841122181067,1.1145519615168322,1.276253526515407
2020-03-18,3.1702713181844557,2.128903140779088,1.8565788643005692,2.1535855557208072,1.1145519615168322,1.1558641655147133
2020-03-19,5.11219318342678,2.8393494598093936,1.8565788643005692,1.9017316878485078,0.8864529366608043,1.1319356321448477
2020-03-20,4.7752939621438,2.9756311700463156,1.8565788643005692,1.9017316878485078,0.755174501694014,1.1808043905935053
2020-03-21,4.476029601723608,2.0469410336104517,1.7205353847780744,2.3759884877113597,1.3897428976860335,1.7942322902864702
2020-03-22,3.8093192820499047,2.502506257878667,2.2760991575347487,2.7433966030155648,1.8682574145456041,2.0298057095924666
2020-03-23,6.642983191331503,2.652854221208279,2.030997253806886,3.7172299181620314,1.743700557190319,2.275352133407773
2020-03-24,6.642983191331503,2.5409038635411,2.713696661185421,3.9854994986019725,1.6737830097629351,2.7553836884868015
2020-03-25,6.676186907277525,3.1664653533910587,2.4494207242260573,4.103598524064851,2.4732132695200946,3.3779871937524715
2020-03-26,5.669802942971314,3.3592100337885342,3.156559787796334,4.733405085104875,3.397279020190874,3.40252997034456
2020-03-27,6.991297819016315,4.211892846360867,3.156559787796334,5.730992881363542,4.398908287142308,3.8941440588023197
2020-03-28,8.790947852801912,4.91967826338333,4.277781083332894,6.15345391620244,4.935276526523498,4.630298321161216
2020-03-29,9.497984561408726,6.441511419574754,5.212220178682387,7.719411847005353,5.458209431884761,5.2631332420327155
2020-03-30,8.977804954372191,7.932675926924311,6.630938586439795,7.4873316504300345,6.2325692683165315,6.143280882933225
2020-03-31,10.593387172350958,8.746023489771789,7.470492211815578,9.349231243760638,7.880705167895412,7.416634955868746
2020-04-01,12.609703595700896,11.17360165324673,8.86185595125958,11.28557864163591,9.526171052179329,8.727188084516932
2020-04-02,12.771833116839417,12.253348299630828,11.225287017176074,13.878520871136399,11.850533995424287,11.126458639027081
2020-04-03,13.91356467670943,14.680756737763042,14.769389530736762,16.59681054953066,13.683715123386069,13.277495654977741
2020-04-04,16.630894720800672,19.575502630543387,17.93366370810461,19.903714759747242,16.742274607781262,15.697497437896716
2020-04-05,22.294122105399907,24.269020534063706,21.54336472184682,23.409602547946715,20.85682065699637,18.91126276488328
2020-04-06,25.624428869904026,29.399165766776193,26.05501456453471,27.595365279310958,25.119610951961874,21.995425910181517
2020-04-07,33.78624673446286,36.12053448009561,31.13972936682083,31.93679708199357,28.37949569983572,25.266479589381163
2020-04-08,42.14234904203266,42.45550812138752,37.40504602542786,36.38105670371755,32.55737620357872,29.327544969928454
2020-04-09,55.06740074483524,49.78830173744193,42.87670262273969,40.99884134090762,36.18155863748308,32.481673849089574
2020-04-10,66.14892702513932,59.72661784710188,48.23453429625057,45.9911159990775,40.86060048473964,37.006613764402935
2020-04-11,80.06281318944143,67.5436073149545,55.51828189457801,52.74058630013808,45.120125259811665,40.83583400079817
2020-04-12,92.62774562790331,77.33710828397498,62.20106686272924,58.18834276804062,49.01936059121186,43.80751182958286
2020-04-13,109.21453303416128,87.54136990250635,69.39499724202241,63.210499531813014,53.48066520552888,47.635640880051255
2020-04-14,125.252762440035,99.04057247975041,76.6262137868719,68.10922899813626,58.20441101770465,51.37283654992139
2020-04-15,145.21471670889193,110.89405586432419,83.23751255048983,72.90788467709764,61.927591305526065,54.0750252280418
2020-04-16,164.37654625351558,123.00130015143051,89.79888390221954,77.82330349974369,65.57943523303382,56.952552449013155
2020-04-17,185.30736621812875,133.16294203470636,97.51951352587207,82.17233412991521,69.10703715165486,58.30503976198872
2020-04-18,204.69154502381394,142.77657090086765,102.77763469620031,85.38313402752254,71.62236333288624,60.30997442942671
2020-04-19,225.63783414339434,151.1754911994833,108.32126690002137,88.22698172076484,74.03969180783938,63.00477748038355
2020-04-20,243.16269231367403,158.7369361918863,113.45107024759226,91.68552524838063,76.1970082983745,64.58165226886446
2020-04-21,259.3148712099254,164.2689523084469,118.37865777849352,94.82851825713996,77.78403343837215,65.81309728803099
2020-04-22,271.21086292409603,168.86498787892285,121.53061214091291,97.48685972049937,79.5154677974912,67.13122988843588
2020-04-23,281.5268389551288,172.9461193934534,125.43305549599407,99.8651820746326,81.15832276901459,68.43744983025648
2020-04-24,290.6685640726123,175.09392630877338,128.3484806575618,102.12686495088761,82.42750569469027,69.62436226262574
2020-04-25,293.5163516677455,179.05435472297893,129.4988048692879,103.34168034661091,83.66738976625665,70.68884608850784
2020-04-26,291.9168380533227,180.47895239547464,130.78473809398776,105.36835590522074,84.5260800782564,70.6762746205128
2020-04-27,290.79149561745544,182.0853885700186,130.90438377163292,106.79023343052783,84.78830399530587,71.08277624315515
2020-04-28,287.92491913761376,183.2407739832399,130.96600584115032,107.69453442377852,85.49568128127076,70.75588825301377
2020-04-29,281.75565685336124,182.7895871089889,131.3973345297165,107.49011163331569,85.4012086605955,70.73182428696485
2020-04-30,274.34240034212036,183.76018944176744,131.45716670556712,106.84869097251003,85.05764485186354,70.67230907506053
2020-05-01,264.1809402424978,183.71724481989517,129.13980314658025,106.63265591930846,85.34288476326077,71.42561757243406
2020-05-02,255.28288562480964,182.33778680175115,128.69684658596688,106.26492597273887,84.78753372129576,70.65836606002074
2020-05-03,246.80998527501703,179.66255984210414,127.76304210396302,105.11313436643628,84.60833698138636,70.14412012636194
2020-05-04,236.22350049714194,176.82162249035707,127.34865625174473,104.14108192174874,84.23790230283431,69.96352941574152
2020-05-05,222.53026759777177,173.66785135568537,126.37862577000828,102.9647156218002,84.19073825335904,70.00067346229264
2020-05-06,211.12914704747425,170.6640673528788,124.87641500154473,101.87278667953403,83.60856750260186,69.7090670343629
2020-05-07,195.66534719102188,165.3290771504844,122.97104301820639,101.59602733282566,83.50218904639466,69.1463881240691
2020-05-08,182.99838945568246,160.16003951175267,122.59856709747015,100.71472809358437,82.56453011934215,68.1462965539661
2020-05-09,169.9053990186875,155.83284993894748,121.16998055300184,100.2914763570822,82.70322824054008,67.63465775659147
2020-05-10,156.36557536246698,152.49165954908753,119.83991102803972,100.18702886488832,82.45969208488802,67.59063710141048
2020-05-11,145.59047763905656,149.12650083370823,117.38384536057329,98.845497778821,82.25554100125666,67.43930544151402
2020-05-12,136.82007773768515,145.6547343387306,116.11952492567764,98.13243491142364,81.04814706422154,66.9411892421627
